Ticket,Fecha,Producto,Cantidad,Precio,Total_Ítem,Subtotal,Descuento,IVA,Total,Método_Pago
RBWAJO,2025-06-01,Sartén antiadherente,3,362.08,1086.23,4785.67,0.0,765.71,5557.55,Tarjeta
RBWAJO,2025-06-01,Leche 1L,1,25.66,25.66,4785.67,0.0,765.71,5557.55,Tarjeta
RBWAJO,2025-06-01,Pan Baguette,1,29.1,29.1,4785.67,0.0,765.71,5557.55,Tarjeta
RBWAJO,2025-06-01,Pan Baguette,2,28.56,57.12,4785.67,0.0,765.71,5557.55,Tarjeta
RBWAJO,2025-06-01,Pollo 1kg,2,114.92,229.85,4785.67,0.0,765.71,5557.55,Tarjeta
RDKG1D,2025-06-19,Detergente 2kg,2,93.4,186.8,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Detergente 2kg,1,92.77,92.77,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Refresco 2L,1,34.58,34.58,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Pan Baguette,1,30.22,30.22,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Microondas,2,1924.37,3848.74,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Pollo 1kg,2,118.26,236.51,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Refresco 2L,3,34.91,104.74,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Arroz 1kg,2,39.76,79.52,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Pollo 1kg,1,117.48,117.48,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Arroz 1kg,1,40.18,40.18,5023.31,0.0,803.73,5749.53,Tarjeta
RDKG1D,2025-06-19,Pollo 1kg,2,125.89,251.77,5023.31,0.0,803.73,5749.53,Tarjeta
RGOCWB,2025-06-08,Leche 1L,1,24.28,24.28,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Pollo 1kg,1,118.61,118.61,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Licuadora,2,809.39,1618.79,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Licuadora,2,768.31,1536.62,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Detergente 2kg,3,91.42,274.27,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Pollo 1kg,1,123.18,123.18,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Refresco 2L,1,34.33,34.33,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Leche 1L,3,24.76,74.27,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Sartén antiadherente,3,348.29,1044.86,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Leche 1L,1,24.2,24.2,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Detergente 2kg,3,87.69,263.06,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Huevos 12pz,2,80.31,160.61,5390.97,0.0,862.56,6348.19,Transferencia
RGOCWB,2025-06-08,Pan Baguette,3,31.3,93.89,5390.97,0.0,862.56,6348.19,Transferencia
RIXCMY,2025-08-16,Huevos 12pz,3,77.39,232.17,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Sartén antiadherente,3,339.19,1017.56,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Sartén antiadherente,1,342.07,342.07,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Leche 1L,2,25.13,50.25,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Leche 1L,1,24.07,24.07,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Licuadora,2,812.18,1624.35,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Arroz 1kg,3,40.62,121.85,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Leche 1L,2,25.98,51.96,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Licuadora,2,798.58,1597.16,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Arroz 1kg,2,40.73,81.45,5172.92,0.0,827.67,6029.61,Tarjeta
RIXCMY,2025-08-16,Pan Baguette,1,30.03,30.03,5172.92,0.0,827.67,6029.61,Tarjeta
RKDNC2,2025-06-20,Microondas,1,1941.8,1941.8,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Sartén antiadherente,3,361.1,1083.29,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Huevos 12pz,2,80.95,161.91,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Detergente 2kg,3,91.79,275.38,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Leche 1L,1,24.32,24.32,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Refresco 2L,3,36.34,109.03,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Sartén antiadherente,2,361.84,723.68,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Pollo 1kg,2,117.18,234.36,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Arroz 1kg,1,41.45,41.45,4656.18,0.0,744.99,5408.17,Efectivo
RKDNC2,2025-06-20,Pan Baguette,2,30.48,60.96,4656.18,0.0,744.99,5408.17,Efectivo
RKQ99F,2025-07-03,Arroz 1kg,1,40.37,40.37,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Arroz 1kg,7,38.34,268.41,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Audífonos,1,1558.45,1558.45,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Leche 1L,3,24.82,74.46,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Huevos 12pz,2,78.04,156.08,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Huevos 12pz,1,76.17,76.17,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Audífonos,2,1518.09,3036.18,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Detergente 2kg,1,86.9,86.9,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Pan Baguette,2,28.68,57.35,5593.01,0.0,894.88,6456.75,Efectivo
RKQ99F,2025-07-03,Pollo 1kg,2,119.32,238.64,5593.01,0.0,894.88,6456.75,Efectivo
RNV0Q9,2025-07-02,Arroz 1kg,3,38.41,115.22,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Pollo 1kg,2,123.51,247.01,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Licuadora,1,787.54,787.54,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Pollo 1kg,3,118.36,355.09,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Licuadora,3,761.86,2285.59,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Sartén antiadherente,2,351.69,703.38,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Pollo 1kg,3,119.71,359.14,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Detergente 2kg,3,85.53,256.59,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Pollo 1kg,1,115.96,115.96,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Refresco 2L,3,34.91,104.73,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Detergente 2kg,3,88.28,264.85,5687.74,0.0,910.04,6586.61,Efectivo
RNV0Q9,2025-07-02,Detergente 2kg,1,92.64,92.64,5687.74,0.0,910.04,6586.61,Efectivo
ROM086,2025-07-27,Pan Baguette,1,74.64,74.64,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Sartén antiadherente,48,334.3,16046.34,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Audífonos,14,2758.43,38617.97,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Pan Baguette,2,31.3,62.61,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Huevos 12pz,3,76.27,228.82,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Leche 1L,3,25.37,76.1,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Detergente 2kg,5,100.15,500.73,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Sartén antiadherente,28,350.5,9814.09,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Refresco 2L,45,34.51,1552.97,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Licuadora,1,814.92,814.92,62406.39,3120.32,9485.77,68759.97,Efectivo
ROM086,2025-07-27,Celular básico,1,5188.84,5188.84,62406.39,3120.32,9485.77,68759.97,Efectivo
RP98DT,2025-07-09,Pollo 1kg,2,114.26,228.52,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Sartén antiadherente,3,351.83,1055.48,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Huevos 12pz,2,78.42,156.84,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Sartén antiadherente,3,367.0,1101.01,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Sartén antiadherente,1,339.16,339.16,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Huevos 12pz,3,76.7,230.09,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Refresco 2L,2,36.71,73.42,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Licuadora,1,810.53,810.53,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Detergente 2kg,1,93.33,93.33,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Pan Baguette,3,31.44,94.33,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Sartén antiadherente,2,336.85,673.7,5033.6,0.0,805.38,5918.68,Efectivo
RP98DT,2025-07-09,Detergente 2kg,2,88.6,177.19,5033.6,0.0,805.38,5918.68,Efectivo
RQX524,2025-08-26,Sartén antiadherente,3,337.56,1012.69,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Pollo 1kg,3,116.24,348.72,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Leche 1L,1,25.01,25.01,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Pollo 1kg,1,125.03,125.03,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Licuadora,3,823.35,2470.06,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Huevos 12pz,3,76.56,229.67,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Arroz 1kg,2,41.0,81.99,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Pan Baguette,2,30.49,60.98,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Pan Baguette,2,29.91,59.82,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Refresco 2L,2,35.85,71.71,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Pollo 1kg,1,121.3,121.3,4694.93,0.0,751.19,5438.01,Efectivo
RQX524,2025-08-26,Detergente 2kg,1,87.95,87.95,4694.93,0.0,751.19,5438.01,Efectivo
RRRACC,2025-08-14,Detergente 2kg,1,93.3,93.3,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Audífonos,2,1516.09,3032.18,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Huevos 12pz,2,81.33,162.66,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Arroz 1kg,1,40.43,40.43,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Huevos 12pz,3,79.18,237.55,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Pollo 1kg,3,124.77,374.32,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Leche 1L,2,25.11,50.22,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Detergente 2kg,2,86.93,173.86,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Leche 1L,2,24.0,48.01,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Leche 1L,1,25.93,25.93,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Pan Baguette,2,30.24,60.48,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Leche 1L,1,24.76,24.76,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Refresco 2L,3,35.51,106.53,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Arroz 1kg,1,40.47,40.47,4520.27,0.0,723.24,5278.62,Tarjeta
RRRACC,2025-08-14,Leche 1L,2,24.78,49.57,4520.27,0.0,723.24,5278.62,Tarjeta
RRVSCP,2025-08-11,Pan Baguette,3,30.81,92.43,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Sartén antiadherente,3,341.44,1024.32,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Pollo 1kg,1,125.17,125.17,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Arroz 1kg,2,38.03,76.06,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Refresco 2L,1,34.94,34.94,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Licuadora,1,804.19,804.19,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Licuadora,3,838.41,2515.22,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Leche 1L,3,25.47,76.42,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Refresco 2L,1,33.56,33.56,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Leche 1L,1,25.92,25.92,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Arroz 1kg,3,41.06,123.18,5006.07,0.0,800.97,5896.93,Efectivo
RRVSCP,2025-08-11,Leche 1L,3,24.89,74.66,5006.07,0.0,800.97,5896.93,Efectivo
RSTUNO,2025-07-27,Licuadora,1,810.83,810.83,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Leche 1L,1,25.68,25.68,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Pan Baguette,3,31.38,94.14,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Pan Baguette,1,28.58,28.58,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Huevos 12pz,2,80.91,161.81,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Refresco 2L,2,35.31,70.63,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Leche 1L,1,25.01,25.01,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Pollo 1kg,2,122.1,244.2,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Audífonos,3,1465.06,4395.17,5880.7,0.0,940.91,6866.48,Tarjeta
RSTUNO,2025-07-27,Leche 1L,1,24.65,24.65,5880.7,0.0,940.91,6866.48,Tarjeta
RU4WC0,2025-06-25,Huevos 12pz,3,81.76,245.29,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Arroz 1kg,1,41.96,41.96,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Licuadora,2,820.46,1640.91,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Detergente 2kg,1,89.85,89.85,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Refresco 2L,2,34.23,68.45,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Sartén antiadherente,2,347.41,694.82,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Huevos 12pz,1,81.32,81.32,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Sartén antiadherente,2,335.51,671.03,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Sartén antiadherente,3,350.42,1051.26,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Arroz 1kg,2,40.99,81.99,4737.59,0.0,758.01,5484.26,Efectivo
RU4WC0,2025-06-25,Refresco 2L,2,35.35,70.71,4737.59,0.0,758.01,5484.26,Efectivo
RV9526,2025-06-12,Arroz 1kg,2,41.37,82.74,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Pollo 1kg,2,122.92,245.84,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Pollo 1kg,2,125.62,251.24,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Refresco 2L,3,34.2,102.59,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Arroz 1kg,2,40.6,81.2,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Leche 1L,3,24.28,72.83,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Arroz 1kg,2,38.01,76.01,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Arroz 1kg,1,39.83,39.83,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Microondas,1,2026.01,2026.01,5846.55,0.0,935.45,6811.4,Tarjeta
RV9526,2025-06-12,Audífonos,2,1434.13,2868.26,5846.55,0.0,935.45,6811.4,Tarjeta
RWGEJQ,2025-07-03,Huevos 12pz,1,82.06,82.06,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Arroz 1kg,1,41.69,41.69,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Sartén antiadherente,1,341.58,341.58,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Licuadora,3,836.41,2509.24,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Pollo 1kg,3,118.42,355.26,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Huevos 12pz,2,81.42,162.85,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Detergente 2kg,2,89.78,179.56,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Leche 1L,2,23.77,47.54,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Sartén antiadherente,3,360.47,1081.42,4852.67,0.0,776.43,5630.42,Efectivo
RWGEJQ,2025-07-03,Leche 1L,2,25.74,51.47,4852.67,0.0,776.43,5630.42,Efectivo
RY16V0,2025-07-31,Arroz 1kg,1,41.19,41.19,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Huevos 12pz,2,77.88,155.77,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Detergente 2kg,2,85.8,171.6,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Refresco 2L,3,33.32,99.96,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Refresco 2L,3,36.46,109.38,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Sartén antiadherente,6,333.17,1998.99,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Pollo 1kg,1,118.93,118.93,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Arroz 1kg,1,40.87,40.87,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Sartén antiadherente,1,364.84,364.84,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Audífonos,2,1536.1,3072.2,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Refresco 2L,3,35.81,107.44,6457.65,322.88,981.56,7045.62,Tarjeta
RY16V0,2025-07-31,Detergente 2kg,2,88.24,176.48,6457.65,322.88,981.56,7045.62,Tarjeta
S1H7CG,2025-06-08,Microondas,1,1972.58,1972.58,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Pan Baguette,3,28.99,86.96,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Refresco 2L,2,34.66,69.32,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Refresco 2L,1,36.06,36.06,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Microondas,1,2037.25,2037.25,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Pollo 1kg,1,121.96,121.96,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Pan Baguette,1,29.2,29.2,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Pan Baguette,3,29.58,88.75,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Detergente 2kg,2,88.72,177.43,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Detergente 2kg,2,93.99,187.99,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Detergente 2kg,2,93.38,186.76,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Pan Baguette,1,29.01,29.01,5139.29,0.0,822.29,6026.82,Transferencia
S1H7CG,2025-06-08,Arroz 1kg,3,38.67,116.02,5139.29,0.0,822.29,6026.82,Transferencia
S4ODLO,2025-07-21,Arroz 1kg,3,38.98,116.95,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Arroz 1kg,2,41.98,83.96,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Huevos 12pz,2,79.83,159.66,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Arroz 1kg,1,40.15,40.15,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Microondas,2,2010.69,4021.38,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Arroz 1kg,3,39.67,119.02,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Refresco 2L,2,34.89,69.78,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Pan Baguette,3,29.92,89.77,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Arroz 1kg,3,38.93,116.78,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Licuadora,1,804.19,804.19,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Refresco 2L,2,34.47,68.95,5858.39,0.0,937.34,6723.33,Transferencia
S4ODLO,2025-07-21,Huevos 12pz,2,83.9,167.8,5858.39,0.0,937.34,6723.33,Transferencia
S5YSAK,2025-07-04,Arroz 1kg,2,39.41,78.81,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Leche 1L,1,24.98,24.98,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Leche 1L,1,24.67,24.67,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Pan Baguette,3,31.02,93.07,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Huevos 12pz,3,80.95,242.86,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Arroz 1kg,3,39.95,119.86,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Leche 1L,1,24.07,24.07,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Huevos 12pz,1,83.32,83.32,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Arroz 1kg,2,39.62,79.25,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Audífonos,3,1541.83,4625.5,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Leche 1L,2,25.35,50.69,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Arroz 1kg,3,38.95,116.86,5666.8,0.0,906.69,6458.45,Transferencia
S5YSAK,2025-07-04,Refresco 2L,3,34.29,102.86,5666.8,0.0,906.69,6458.45,Transferencia
S6TFN4,2025-06-08,Arroz 1kg,2,39.8,79.6,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Refresco 2L,3,36.52,109.57,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Licuadora,1,807.32,807.32,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Pollo 1kg,2,120.64,241.29,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Licuadora,1,780.42,780.42,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Pan Baguette,1,28.82,28.82,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Refresco 2L,3,34.09,102.28,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Audífonos,2,1440.82,2881.63,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Arroz 1kg,3,39.29,117.86,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Licuadora,1,829.21,829.21,6068.45,303.42,922.4,6641.59,Tarjeta
S6TFN4,2025-06-08,Pan Baguette,3,30.15,90.45,6068.45,303.42,922.4,6641.59,Tarjeta
S75WI7,2025-06-19,Microondas,1,1972.28,1972.28,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Huevos 12pz,2,78.69,157.39,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Pan Baguette,1,29.02,29.02,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Detergente 2kg,2,89.45,178.89,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Detergente 2kg,2,92.23,184.45,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Arroz 1kg,2,38.28,76.56,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Arroz 1kg,2,39.97,79.95,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Sartén antiadherente,2,362.59,725.18,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Sartén antiadherente,1,347.36,347.36,4606.86,0.0,737.1,5386.01,Transferencia
S75WI7,2025-06-19,Leche 1L,3,23.77,71.32,4606.86,0.0,737.1,5386.01,Transferencia
